Gene and Linked Enh,,,Functional annotation,,,,,,,,,,,,,,,,,,,,Astrocyte DE of enhancer genes in disease,,,,,,,ROSMAP DE,,,,,,,
Gene,LinkedEnh,Hit,AstAgeing_CombinedStudies,AstAgeing_Krawczyk2022,AstAgeing_Palmer2021,AstMarkers_Adult_Morabito2021,AstMarkers_AllAges_Herring2022,AstMarkers_CombinedStudies,AstMarkers_Foetal_Zhong2018,AstMarkers_Subtypes_Sadick2022,AstMaturation_CombinedStudies,AstMaturation_Herring2022,AstMaturation_Krawczyk2022,AstMaturation_Zhang2016,Housekeeping_CombinedStudies,Housekeeping_Eisenberg2013,Housekeeping_Lin2019,AstActivation_CombinedStudies,AstActivation_Leng2022_ProtocolKrencik,AstActivation_Leng2022_ProtocolLeng,AstActivation_Leng2022_ProtocolLi,AstActivation_Leng2022_ProtocolTCW,AD_Morabito2021,AD_Sadick2022,ASD_Gandal2022,Epilepsy_Zhang2016,GBM_Zhang2016,MS_Jakel2019,Peritumour_Krawczyk2022,cluster_id,logFC,logCPM,F,p_val,p_adj.loc,p_adj.glb,variable
AKT2,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,-0.08129955114,6.566989148,12.65494951,4.4541295568052399E-4,6.5738405509937403E-3,6.5738405509937403E-3,gpath_trio_third_vs_second
AKT2,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,-0.07904104918,6.568774439,11.41884113,8.3875733367429E-4,2.48485846590237E-2,2.48485846590237E-2,amyloid_trio_third_vs_second
AKT2,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,0.1098439721,6.587799848,10.78965031,1.20484626685917E-3,2.69785024787834E-2,2.69785024787834E-2,gpath_progression
AKT3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,0.09015604913,9.671304085,17.71608474,3.54002588485445e-05,5.4537222308434202E-3,5.4537222308434202E-3,plaq_d_trio_third_vs_second
AKT3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,-0.07365262424,9.676394341,12.97010583,3.7913938622149903E-4,1.4708390063437E-2,1.4708390063437E-2,amyloid_trio_third_vs_second
AKT3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,0.0699605291,9.649707408,24.98516403,8.73904906941816e-07,2.29843871666697e-05,2.29843871666697e-05,RUVr_results
AKT3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,-1.261331592,9.654226409,12.10558143,5.60863110405596E-4,2.7599922841527399E-2,2.7599922841527399E-2,cognwo_random_slope
AKT3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,0.06017562423,9.665420616,7.215760569,7.8268996042640607E-3,3.3328050076779497E-2,3.3328050076779497E-2,group_fourth_vs_first
AKT3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,0.06813152977,9.678942112,11.51241929,7.9868583195306995E-4,2.0479657554184301E-2,2.0479657554184301E-2,plaq_n_trio_third_vs_second
AKT3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,0.06080142775,9.679821774,8.599794625,3.66323608044495E-3,2.84867686235796E-2,2.84867686235796E-2,gpath_trio_third_vs_second
AKT3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,0.1308615613,9.680330436,17.52742505,5.20398816653502e-05,6.8072556468831398E-3,6.8072556468831398E-3,group_fourth_vs_second
AKT3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Ast,0.1202439582,9.661294504,43.23794617,2.54183471180752e-10,8.77529011094776e-08,8.77529011094776e-08,amyloid_trio_second_vs_first
AL022311.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1137069332,3.326813295,10.89456599,1.0514858503291201E-3,2.0612753716143201E-2,2.0612753716143201E-2,cogn_global_lv
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-1.317274379,3.334948462,10.19593541,1.5248862529507899E-3,1.8427336814106202E-2,1.8427336814106202E-2,cognep_random_slope
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1735214588,3.326807565,8.716755289,3.3398236846426E-3,4.3566686248006102E-2,4.3566686248006102E-2,gpath
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.09327036879,3.326806502,9.639109398,2.0410055015908498E-3,3.0737389969650902E-2,3.0737389969650902E-2,cogn_ep_lv
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-1.388718214,3.335144809,10.90085885,1.0520146566536299E-3,1.7236276907787701E-2,1.7236276907787701E-2,cogng_random_slope
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2385304716,3.391337743,15.82870309,9.05422079209682e-05,2.0702024106528001E-3,2.0702024106528001E-3,tangles_trio_third_vs_second
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.3577778435,3.390008772,21.24212751,7.15908827514325e-06,1.13400811397031E-4,1.13400811397031E-4,group_fourth_vs_first
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-1.735741214,3.338076076,10.30572272,1.4409093371407901E-3,4.59621554733705E-2,4.59621554733705E-2,cognps_random_slope
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.3427582404,3.414923353,16.58908241,7.44260226807689e-05,1.81480356462131E-3,1.81480356462131E-3,group_fourth_vs_third
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1305498848,3.326802017,8.432858072,3.8903618565250498E-3,4.3907841352827999E-2,4.3907841352827999E-2,nft
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2131729898,3.303687532,12.15607606,5.7258786533321995E-4,7.6451869087401404E-3,7.6451869087401404E-3,plaq_n_trio_second_vs_first
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.01481387526,3.330612457,10.17816753,1.53397839749221E-3,2.53761652489666E-2,2.53761652489666E-2,tangles
AL035071.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1709821615,3.318798451,22.27158745,3.30274064171757e-06,6.80322017900131e-05,6.80322017900131e-05,RUVr_results
AL035587.2,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL035681.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.01214985714,3.430787866,8.703178699,3.3645798314910899E-3,3.9871118809462501E-2,3.9871118809462501E-2,tangles
AL035681.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2222123373,3.425556508,9.589219465,2.1655931312633998E-3,4.7649701031998802E-2,4.7649701031998802E-2,plaq_d_trio_second_vs_first
AL035681.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2506184702,3.431477629,12.12099953,5.8232575531395197E-4,6.7132964970509504E-3,6.7132964970509504E-3,amyloid_trio_second_vs_first
AL035681.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1485530544,3.436907497,11.03096713,9.8042677270631599E-4,6.74664504778252E-3,6.74664504778252E-3,RUVr_results
AL133453.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.3675717717,1.414108383,8.136115025,4.6814686663780303E-3,4.0061964178566001E-2,4.0061964178566001E-2,gpath_trio_second_vs_first
AL133453.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.4070364267,1.391533028,11.59104072,7.6799713738689502E-4,9.5708501997576693E-3,9.5708501997576693E-3,gpath_trio_third_vs_second
AL139246.5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.6357857875,2.353382885,27.40528364,3.39559473650316e-07,1.0675773996673E-4,1.0675773996673E-4,plaq_n_trio_third_vs_second
AL139246.5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.5474042683,2.412791243,25.04327462,1.02304019935252e-06,6.84939909987558e-05,6.84939909987558e-05,plaq_n_trio_second_vs_first
AL139246.5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.6573874777,2.389587539,17.03804249,6.01515783057114e-05,1.5559345118736801E-3,1.5559345118736801E-3,group_fourth_vs_third
AL139246.5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.4450637255,2.405551836,16.19281777,7.4714454182883e-05,1.9847224239350498E-3,1.9847224239350498E-3,gpath_trio_second_vs_first
AL139246.5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.5623947311,2.360671722,22.7911856,3.02513085194764e-06,1.6459030750230801E-4,1.6459030750230801E-4,gpath_trio_third_vs_second
AL139246.5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.4662607907,2.32095223,13.97332376,2.2809625143700501E-4,1.07029914699286E-2,1.07029914699286E-2,amyloid_trio_third_vs_second
AL139246.5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.4825093331,2.391796826,11.13033326,1.01949637427286E-3,2.3214969425520302E-2,2.3214969425520302E-2,gpath_progression
AL139246.5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.6108363473,2.464870319,30.62745156,7.46638266003896e-08,6.92981549938532e-06,6.92981549938532e-06,amyloid_trio_second_vs_first
AL139246.5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.589381734,2.475918892,21.13490621,7.57366696001533e-06,8.7965543267796E-4,8.7965543267796E-4,gpath_progression
AL139317.3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL139317.5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL157373.2,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL158206.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL162390.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL353194.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL353572.4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL354733.3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL354740.1,NA,FALSE,0,0,0,1,0,1,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,
AL355312.4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL355574.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.2706961467,2.492759398,8.552803751,3.8432758714492098E-3,1.9175506232557499E-2,1.9175506232557499E-2,group_fourth_vs_first
AL355574.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.08772971432,2.433907226,9.090362493,2.7342518095410501E-3,3.70800313988656E-2,3.70800313988656E-2,cogn_global_lv
AL355574.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,1.629998069,2.431260577,20.90025578,6.5549344484959e-06,4.43424316663981E-4,4.43424316663981E-4,cognep_random_slope
AL355574.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.08596403138,2.433912919,11.29849388,8.50746230318408E-4,1.7375363412005702E-2,1.7375363412005702E-2,cogn_ep_lv
AL355574.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,1.290756729,2.431107527,12.51142267,4.5436611244995602E-4,1.0382125292468399E-2,1.0382125292468399E-2,cogng_random_slope
AL355574.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.9396079592,2.427420916,9.328825061,2.4165630230012099E-3,4.8361416443200397E-2,4.8361416443200397E-2,cognse_random_slope
AL355574.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1357854471,2.43823198,9.113822918,2.7033376100564499E-3,1.4934978969749499E-2,1.4934978969749499E-2,RUVr_results
AL357568.2,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL391121.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2896115507,2.26351738,10.2330979,1.6137132433871001E-3,2.9983023695612301E-2,2.9983023695612301E-2,gpath_progression
AL391840.3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL450326.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL451165.2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL512353.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL512662.2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,
AL583722.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AL928654.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
ALDH2,NA,FALSE,0,0,0,0,1,1,0,0,0,0,1,-1,0,0,0,-2,0,-1,0,-1,0,0,1,0,-1,0,-1,Ast,0.1309056212,6.701642715,9.11946556,2.9666061315966E-3,2.6144078920198401E-2,2.6144078920198401E-2,group_fourth_vs_third
ALKBH3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1356068265,4.686859435,8.317765777,4.35066626603587E-3,2.11706765129769E-2,2.11706765129769E-2,group_fourth_vs_first
ALKBH3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.8341676426,4.681979886,10.30585526,1.4408086620982801E-3,4.59621554733705E-2,4.59621554733705E-2,cognps_random_slope
ALKBH3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.2294563614,4.677880861,20.6298655,1.12638469195732e-05,4.5288432786973502E-4,4.5288432786973502E-4,group_fourth_vs_third
ALKBH3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.6795407208,4.681233963,11.94079576,6.1120331719854201E-4,1.0104388035665801E-2,1.0104388035665801E-2,cognep_random_slope
ALKBH3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.007323359952,4.687393912,9.463791459,2.2407336287048598E-3,3.15234833576769E-2,3.15234833576769E-2,tangles
ALKBH3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.06654437213,4.683627486,8.8897333,3.0440484151975401E-3,3.7345899855100902E-2,3.7345899855100902E-2,nft
ALKBH3,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.6886944454,4.681568489,11.62699398,7.1954737489851703E-4,1.3658627092748199E-2,1.3658627092748199E-2,cogng_random_slope
ALKBH7,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
ALOX12-AS1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.08589943526,7.383992221,8.353723879,4.18220558156645E-3,3.2977965159305303E-2,3.2977965159305303E-2,tangles_trio_third_vs_second
ALOX12-AS1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.09622827633,7.351810829,8.766561179,3.3441017071282999E-3,2.4124012735487799E-2,2.4124012735487799E-2,amyloid_trio_second_vs_first
ALOX12-AS1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1083655766,7.359158649,10.60543372,1.3343663819486301E-3,2.37144035328321E-2,2.37144035328321E-2,gpath_progression
ALOX12-AS1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.09596427632,7.354262543,10.32674441,1.4734907978036799E-3,1.5135613572198701E-2,1.5135613572198701E-2,plaq_n_trio_second_vs_first
ALOX12-AS1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.116603653,7.374114433,10.9665724,1.0986120057786899E-3,7.0208173494294502E-3,7.0208173494294502E-3,group_fourth_vs_first
ALOX12-AS1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.05779184139,7.347730669,10.32630745,1.4203853962357601E-3,8.99918683707643E-3,8.99918683707643E-3,RUVr_results
AMBRA1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,Ast,0.3759457321,6.97372194,9.708853476,1.9732280331423101E-3,2.2127751566063E-2,2.2127751566063E-2,cognep_random_slope
AMBRA1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.06775067253,6.971315775,8.985722716,2.9911220661778602E-3,2.6031719390276299E-2,2.6031719390276299E-2,tangles_trio_third_vs_second
AMBRA1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.08258647343,6.977817385,14.21370629,2.0216851084305901E-4,3.3268424526416199E-3,3.3268424526416199E-3,nft_trio_third_vs_second
AMFR,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,,,,,,,,
AMMECR1L,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1563541343,3.039714086,12.33957709,4.9433639701009099E-4,1.55309677315649E-2,1.55309677315649E-2,plaq_n
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-1.376394375,3.037840268,9.875571777,1.80600737114792E-3,2.46959575730713E-2,2.46959575730713E-2,cogng_random_slope
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1211937719,3.039713042,15.45563681,9.96102870285618e-05,4.1831118970427896E-3,4.1831118970427896E-3,cogn_ep_lv
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2337166858,2.966209247,8.495549911,3.8645376634129998E-3,3.4852326609757303E-2,3.4852326609757303E-2,gpath_trio_second_vs_first
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-1.962220737,3.042929565,11.76418226,6.7116262998080396E-4,2.9957529032764899E-2,2.9957529032764899E-2,cognps_random_slope
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.01517041909,3.046399359,9.539170466,2.1526374646907301E-3,3.08107936250516E-2,3.08107936250516E-2,tangles
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1448717581,3.039715117,16.99584517,4.56164342149501e-05,2.61101326659522E-3,2.61101326659522E-3,cogn_global_lv
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1718022367,3.039711673,14.21181918,1.88092089960551E-4,7.0435504466494396E-3,7.0435504466494396E-3,nft
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-1.169990539,3.037060201,10.69315497,1.1745893333157901E-3,3.2505086161863497E-2,3.2505086161863497E-2,cognse_random_slope
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2883846555,3.022454494,13.32547288,3.1489588976522898E-4,1.47607059069297E-2,1.47607059069297E-2,plaq_d_trio_second_vs_first
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1228809638,3.039722174,10.79896227,1.10566874398751E-3,4.89488086046019E-2,4.89488086046019E-2,cogn_wo_lv
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2593644508,3.143609919,7.892333951,5.4512995206353297E-3,2.5240545327620899E-2,2.5240545327620899E-2,group_fourth_vs_first
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.192622434,3.039712053,13.09454898,3.3432166112230501E-4,1.15144102730003E-2,1.15144102730003E-2,gpath_3neocort
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2547119654,3.093300249,10.05704219,1.7004205543256E-3,1.5563626771529299E-2,1.5563626771529299E-2,nft_trio_third_vs_second
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2072622114,3.035305303,20.04527156,9.94011840588856e-06,1.6701198943334499E-4,1.6701198943334499E-4,RUVr_results
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1052443038,3.035515631,13.1598186,3.2323468409700798E-4,2.3002200669809601E-2,2.3002200669809601E-2,cogn_se_lv
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2185947319,3.039713367,13.51901136,2.6856675727662902E-4,1.02360846541168E-2,1.02360846541168E-2,gpath
AMOTL2,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-1.283681567,3.039349918,8.980062194,2.9086357582727498E-3,2.86152656562342E-2,2.86152656562342E-2,cognep_random_slope
AMPD3,NA,FALSE,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,Ast,0.06677268866,4.393581942,8.216549528,4.3714896052902E-3,4.95846536047162E-2,4.95846536047162E-2,cogn_global_lv
AMPD3,NA,FALSE,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,Ast,-0.1858442007,4.396596332,13.83073074,2.4512102816993199E-4,1.1300949650804901E-2,1.1300949650804901E-2,amyloid_trio_third_vs_second
